epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,221.756,0.36299,0.29618,1.48123,1,0.99968,0.995,0.96992,0.31484,0.23098,1.59963,0.000703,0.000703,0.000703
92,223.95,0.38205,0.29985,1.52814,1,0.9993,0.995,0.97444,0.30747,0.22885,1.58333,0.0006997,0.0006997,0.0006997
93,226.261,0.3627,0.28858,1.51338,1,0.99953,0.995,0.97602,0.28999,0.22767,1.49681,0.0006964,0.0006964,0.0006964
94,228.445,0.36875,0.28604,1.44847,1,0.99907,0.995,0.97651,0.2973,0.23556,1.49722,0.0006931,0.0006931,0.0006931
95,230.698,0.38984,0.30358,1.5683,1,0.99823,0.995,0.97414,0.2959,0.21864,1.5727,0.0006898,0.0006898,0.0006898
96,232.952,0.37486,0.29767,1.58079,0.99985,1,0.995,0.97251,0.31626,0.22828,1.72423,0.0006865,0.0006865,0.0006865
97,235.164,0.4226,0.31887,1.54171,1,0.99943,0.995,0.9715,0.32282,0.24032,1.65574,0.0006832,0.0006832,0.0006832
98,237.358,0.37417,0.29728,1.50558,1,0.99976,0.995,0.97545,0.30078,0.22178,1.5398,0.0006799,0.0006799,0.0006799
99,239.391,0.36586,0.29235,1.49744,0.99992,1,0.995,0.97213,0.29992,0.22158,1.5531,0.0006766,0.0006766,0.0006766
100,241.565,0.37467,0.29624,1.60039,1,0.99993,0.995,0.97308,0.30807,0.22678,1.56517,0.0006733,0.0006733,0.0006733
101,243.817,0.385,0.29795,1.54538,1,1,0.995,0.97721,0.3016,0.22104,1.57762,0.00067,0.00067,0.00067
102,246.046,0.35301,0.2902,1.54646,0.99937,1,0.995,0.97879,0.27931,0.221,1.56658,0.0006667,0.0006667,0.0006667
103,248.257,0.36792,0.29418,1.5541,0.99927,1,0.995,0.97744,0.28528,0.21756,1.57671,0.0006634,0.0006634,0.0006634
104,250.489,0.36658,0.28595,1.5424,0.99946,1,0.995,0.97469,0.29015,0.20886,1.59725,0.0006601,0.0006601,0.0006601
105,252.864,0.38118,0.28972,1.4854,0.99949,1,0.995,0.97204,0.308,0.21292,1.62083,0.0006568,0.0006568,0.0006568
106,255.133,0.38479,0.29372,1.52114,0.99936,1,0.995,0.97217,0.31178,0.20856,1.65618,0.0006535,0.0006535,0.0006535
107,257.346,0.36861,0.29286,1.58011,0.99929,1,0.995,0.97589,0.30312,0.21089,1.67062,0.0006502,0.0006502,0.0006502
108,259.571,0.37929,0.29285,1.49128,0.99911,1,0.995,0.97606,0.30444,0.21776,1.68486,0.0006469,0.0006469,0.0006469
109,261.736,0.36876,0.28508,1.51251,0.99894,1,0.995,0.97705,0.29918,0.21886,1.66463,0.0006436,0.0006436,0.0006436
110,264.208,0.34996,0.28099,1.52321,0.99103,1,0.99492,0.981,0.27917,0.20659,1.6485,0.0006403,0.0006403,0.0006403
111,266.563,0.35475,0.283,1.50261,0.99247,0.99917,0.99492,0.97874,0.29964,0.22337,1.61546,0.000637,0.000637,0.000637
112,268.832,0.34818,0.27055,1.56808,0.99247,0.99875,0.99492,0.97839,0.29439,0.2194,1.58711,0.0006337,0.0006337,0.0006337
113,271.085,0.34454,0.27075,1.42611,1,0.99242,0.995,0.9812,0.27563,0.21591,1.58951,0.0006304,0.0006304,0.0006304
114,273.312,0.36515,0.27803,1.52262,0.99242,0.99194,0.99492,0.97904,0.27929,0.21648,1.5651,0.0006271,0.0006271,0.0006271
115,275.555,0.36221,0.28025,1.46281,1,0.99881,0.995,0.97385,0.29393,0.21753,1.58139,0.0006238,0.0006238,0.0006238
116,277.962,0.35407,0.2803,1.47168,1,0.99231,0.995,0.97464,0.28351,0.21781,1.62895,0.0006205,0.0006205,0.0006205
117,280.193,0.36478,0.28519,1.49504,1,0.99194,0.995,0.97705,0.2816,0.21189,1.6465,0.0006172,0.0006172,0.0006172
118,282.424,0.35681,0.28292,1.46821,1,0.99176,0.995,0.97681,0.29038,0.21389,1.66183,0.0006139,0.0006139,0.0006139
119,284.646,0.36617,0.28694,1.51123,1,0.99066,0.995,0.97555,0.29223,0.22938,1.66004,0.0006106,0.0006106,0.0006106
120,286.893,0.36532,0.2879,1.50998,1,0.99146,0.995,0.97928,0.28908,0.23096,1.63856,0.0006073,0.0006073,0.0006073
121,289.117,0.36842,0.29913,1.48317,1,0.99182,0.995,0.97417,0.29268,0.22025,1.60062,0.000604,0.000604,0.000604
122,291.47,0.36805,0.27924,1.47941,1,0.99179,0.995,0.9713,0.2975,0.21643,1.5667,0.0006007,0.0006007,0.0006007
123,293.713,0.37146,0.28491,1.51758,1,0.9847,0.99485,0.96549,0.30734,0.21889,1.54011,0.0005974,0.0005974,0.0005974
124,295.965,0.37288,0.2876,1.50974,1,0.99237,0.995,0.96799,0.2977,0.21495,1.59132,0.0005941,0.0005941,0.0005941
125,298.224,0.34935,0.27703,1.46655,0.99248,0.99967,0.99492,0.97901,0.28228,0.21144,1.57091,0.0005908,0.0005908,0.0005908
126,300.471,0.37683,0.28732,1.49149,1,0.99854,0.995,0.98026,0.27724,0.20881,1.55828,0.0005875,0.0005875,0.0005875
127,302.823,0.37033,0.2918,1.52217,0.99989,1,0.995,0.97976,0.27981,0.20934,1.57681,0.0005842,0.0005842,0.0005842
128,305.054,0.35196,0.27853,1.50838,0.99959,1,0.995,0.97304,0.29849,0.20986,1.57969,0.0005809,0.0005809,0.0005809
129,307.257,0.33805,0.2649,1.47063,0.9998,1,0.995,0.97506,0.28985,0.19917,1.54424,0.0005776,0.0005776,0.0005776
130,309.474,0.33651,0.26894,1.5407,0.99203,1,0.99492,0.97429,0.29015,0.20483,1.496,0.0005743,0.0005743,0.0005743
131,311.708,0.34794,0.27115,1.58368,0.9984,1,0.995,0.97635,0.29517,0.21688,1.54027,0.000571,0.000571,0.000571
132,313.925,0.35923,0.27346,1.52166,1,0.99189,0.995,0.96846,0.30524,0.22791,1.58261,0.0005677,0.0005677,0.0005677
133,316.162,0.35644,0.28045,1.4909,1,0.99156,0.995,0.97405,0.30076,0.22513,1.53755,0.0005644,0.0005644,0.0005644
134,318.578,0.3359,0.26582,1.48084,1,0.98482,0.99478,0.97598,0.28918,0.22496,1.49702,0.0005611,0.0005611,0.0005611
135,320.781,0.33617,0.26535,1.47589,1,0.98474,0.99485,0.97862,0.28286,0.2223,1.46633,0.0005578,0.0005578,0.0005578
136,323.014,0.35309,0.27177,1.50967,1,0.98475,0.99492,0.97777,0.28701,0.22199,1.51293,0.0005545,0.0005545,0.0005545
137,325.263,0.36791,0.28038,1.48752,0.99991,0.98485,0.99485,0.9776,0.28386,0.22117,1.60192,0.0005512,0.0005512,0.0005512
138,327.49,0.36157,0.27602,1.53347,0.99983,0.98485,0.99492,0.97746,0.27365,0.21339,1.61261,0.0005479,0.0005479,0.0005479
139,329.88,0.36232,0.27861,1.50081,0.99957,0.98485,0.99492,0.97093,0.29033,0.21689,1.56898,0.0005446,0.0005446,0.0005446
140,331.839,0.34961,0.27055,1.46438,0.99955,0.98485,0.99492,0.97191,0.2897,0.21912,1.55476,0.0005413,0.0005413,0.0005413
141,334.091,0.34597,0.27412,1.45861,1,0.99179,0.995,0.97648,0.28363,0.21175,1.55036,0.000538,0.000538,0.000538
142,336.308,0.3388,0.27163,1.45716,1,0.99183,0.995,0.97645,0.28243,0.20669,1.54334,0.0005347,0.0005347,0.0005347
143,338.555,0.34805,0.27135,1.47643,1,0.99233,0.995,0.97608,0.28474,0.20295,1.52395,0.0005314,0.0005314,0.0005314
144,340.762,0.35138,0.27037,1.56038,1,0.99184,0.995,0.97447,0.28103,0.20807,1.4698,0.0005281,0.0005281,0.0005281
145,343.135,0.33418,0.26445,1.5858,0.99988,0.99242,0.995,0.97253,0.2877,0.20727,1.52143,0.0005248,0.0005248,0.0005248
146,345.373,0.3466,0.27538,1.5464,0.99248,0.99956,0.995,0.96731,0.30472,0.21321,1.49304,0.0005215,0.0005215,0.0005215
147,347.615,0.36698,0.27664,1.54454,0.99929,1,0.995,0.96927,0.32309,0.22319,1.51901,0.0005182,0.0005182,0.0005182
148,349.815,0.36003,0.27836,1.46988,0.99949,1,0.995,0.96304,0.32537,0.22841,1.56772,0.0005149,0.0005149,0.0005149
149,352.04,0.3512,0.26843,1.59256,0.99957,1,0.995,0.97333,0.29929,0.21572,1.56924,0.0005116,0.0005116,0.0005116
150,354.354,0.3422,0.26708,1.54707,0.99961,1,0.995,0.976,0.29127,0.21634,1.52762,0.0005083,0.0005083,0.0005083
151,356.599,0.36084,0.27331,1.52134,0.99963,1,0.995,0.9767,0.3003,0.21792,1.5118,0.000505,0.000505,0.000505
152,358.802,0.33592,0.26998,1.53333,0.99951,1,0.995,0.97539,0.29651,0.21122,1.51951,0.0005017,0.0005017,0.0005017
153,361.034,0.38114,0.28119,1.49597,0.99941,1,0.995,0.97776,0.29066,0.21006,1.5326,0.0004984,0.0004984,0.0004984
154,363.291,0.35873,0.27085,1.44333,0.99908,1,0.995,0.9813,0.27628,0.19766,1.52729,0.0004951,0.0004951,0.0004951
155,365.548,0.34049,0.26547,1.48696,0.99932,1,0.995,0.98004,0.27359,0.19751,1.51973,0.0004918,0.0004918,0.0004918
156,367.909,0.38369,0.28228,1.52988,0.99954,1,0.995,0.97843,0.28361,0.20469,1.50833,0.0004885,0.0004885,0.0004885
157,370.154,0.34899,0.27197,1.57782,1,0.9998,0.995,0.9814,0.28433,0.20244,1.52795,0.0004852,0.0004852,0.0004852
158,372.379,0.35573,0.27646,1.48832,0.99247,0.998,0.99492,0.98181,0.28821,0.2086,1.58153,0.0004819,0.0004819,0.0004819
159,374.617,0.34789,0.27173,1.4958,0.98507,1,0.99492,0.98047,0.28755,0.2108,1.57751,0.0004786,0.0004786,0.0004786
160,376.828,0.35723,0.2817,1.49294,1,0.9994,0.995,0.98072,0.28249,0.20949,1.57293,0.0004753,0.0004753,0.0004753
161,379.257,0.36795,0.27386,1.4873,0.99702,1,0.995,0.98138,0.27678,0.20225,1.58351,0.000472,0.000472,0.000472
162,381.418,0.36405,0.26948,1.48621,0.99755,1,0.995,0.97937,0.27444,0.19837,1.60395,0.0004687,0.0004687,0.0004687
163,383.657,0.36393,0.27207,1.51497,1,1,0.995,0.97724,0.28333,0.20368,1.63084,0.0004654,0.0004654,0.0004654
164,385.88,0.35294,0.26614,1.48207,0.99926,1,0.995,0.9767,0.29263,0.20526,1.60563,0.0004621,0.0004621,0.0004621
165,388.101,0.34426,0.26435,1.5219,0.99974,1,0.995,0.98439,0.27508,0.19858,1.56594,0.0004588,0.0004588,0.0004588
166,390.392,0.34313,0.259,1.51503,0.99974,1,0.995,0.98647,0.26424,0.19177,1.56608,0.0004555,0.0004555,0.0004555
167,392.76,0.3544,0.27068,1.53701,0.99988,1,0.995,0.98413,0.26574,0.20038,1.56094,0.0004522,0.0004522,0.0004522
168,394.961,0.34919,0.26572,1.45242,0.99228,1,0.995,0.98457,0.25984,0.19806,1.53598,0.0004489,0.0004489,0.0004489
169,397.18,0.35346,0.26557,1.49775,1,1,0.995,0.98228,0.25681,0.19159,1.53448,0.0004456,0.0004456,0.0004456
170,399.42,0.34449,0.26661,1.50101,1,1,0.995,0.98078,0.25949,0.19098,1.54684,0.0004423,0.0004423,0.0004423
171,401.673,0.3495,0.26808,1.48774,0.99944,0.99242,0.995,0.9769,0.26324,0.19568,1.51493,0.000439,0.000439,0.000439
172,403.893,0.33667,0.25692,1.45087,0.99954,0.99242,0.995,0.98112,0.27408,0.19722,1.49379,0.0004357,0.0004357,0.0004357
173,406.258,0.33639,0.26346,1.48435,1,0.99176,0.995,0.98144,0.27456,0.19633,1.53987,0.0004324,0.0004324,0.0004324
174,408.528,0.34785,0.26525,1.5065,1,0.99942,0.995,0.9787,0.27323,0.19767,1.58495,0.0004291,0.0004291,0.0004291
175,410.74,0.34986,0.26978,1.51327,1,1,0.995,0.98036,0.2628,0.19901,1.59442,0.0004258,0.0004258,0.0004258
176,412.989,0.35131,0.27387,1.50092,1,1,0.995,0.98146,0.26388,0.19543,1.55932,0.0004225,0.0004225,0.0004225
177,415.18,0.3339,0.25916,1.49317,1,0.99202,0.995,0.9797,0.27357,0.19723,1.54423,0.0004192,0.0004192,0.0004192
178,417.421,0.32463,0.25019,1.51882,1,0.9976,0.995,0.97934,0.27624,0.20107,1.54549,0.0004159,0.0004159,0.0004159
179,419.321,0.34145,0.26097,1.47957,0.99247,0.99824,0.99492,0.97875,0.27927,0.20286,1.53959,0.0004126,0.0004126,0.0004126
180,421.518,0.33654,0.26409,1.48981,1,0.99739,0.995,0.98041,0.28096,0.20308,1.57708,0.0004093,0.0004093,0.0004093
181,423.758,0.34258,0.2688,1.45717,0.99246,0.99744,0.99492,0.97961,0.28756,0.2102,1.57896,0.000406,0.000406,0.000406
182,426.034,0.3336,0.2645,1.47183,1,0.99791,0.995,0.97834,0.28509,0.20777,1.54457,0.0004027,0.0004027,0.0004027
183,428.214,0.32984,0.25656,1.46097,0.99827,1,0.995,0.98031,0.27443,0.20102,1.54617,0.0003994,0.0003994,0.0003994
184,430.563,0.34336,0.26485,1.47564,1,0.99997,0.995,0.9794,0.27356,0.20079,1.56115,0.0003961,0.0003961,0.0003961
