epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,766.414,0.97154,0.71949,1.16053,0.83261,0.66842,0.76089,0.48033,1.15982,0.72539,1.31389,0.0006106,0.0006106,0.0006106
120,772.788,0.99413,0.73738,1.1906,0.83617,0.66483,0.76455,0.47083,1.17629,0.72461,1.30559,0.0006073,0.0006073,0.0006073
121,779.177,0.95603,0.70084,1.14736,0.80842,0.65516,0.7559,0.4764,1.15211,0.72155,1.30001,0.000604,0.000604,0.000604
122,785.521,1.00533,0.73687,1.1748,0.83737,0.65526,0.74263,0.47717,1.14971,0.70014,1.29047,0.0006007,0.0006007,0.0006007
123,791.975,0.98002,0.70737,1.16507,0.81995,0.67368,0.75907,0.48169,1.14252,0.657,1.28244,0.0005974,0.0005974,0.0005974
124,798.405,0.98463,0.70473,1.15379,0.81341,0.69079,0.7715,0.48085,1.16286,0.7046,1.30861,0.0005941,0.0005941,0.0005941
125,804.78,0.94413,0.68522,1.13097,0.83599,0.66053,0.75681,0.47189,1.18342,0.69596,1.31822,0.0005908,0.0005908,0.0005908
126,811.181,0.98255,0.72149,1.16876,0.81334,0.68289,0.76642,0.47744,1.17265,0.7171,1.32362,0.0005875,0.0005875,0.0005875
127,817.596,0.94996,0.70219,1.15508,0.84587,0.68603,0.77248,0.48941,1.15385,0.70854,1.29393,0.0005842,0.0005842,0.0005842
128,823.974,0.96268,0.68571,1.14963,0.82512,0.68947,0.77477,0.48743,1.14939,0.69381,1.30092,0.0005809,0.0005809,0.0005809
129,830.358,0.92886,0.6769,1.1291,0.84841,0.68421,0.78453,0.49569,1.15248,0.68554,1.32246,0.0005776,0.0005776,0.0005776
130,836.739,0.92939,0.67888,1.13067,0.81979,0.69605,0.77809,0.48951,1.1664,0.70416,1.32779,0.0005743,0.0005743,0.0005743
131,843.116,0.94642,0.68785,1.14026,0.83243,0.67368,0.7704,0.48252,1.17029,0.70509,1.30206,0.000571,0.000571,0.000571
132,849.529,0.95378,0.70237,1.15317,0.87012,0.63289,0.77003,0.48056,1.14999,0.70904,1.2871,0.0005677,0.0005677,0.0005677
133,855.913,0.94966,0.70305,1.14708,0.78644,0.71228,0.7826,0.48589,1.16976,0.69958,1.30724,0.0005644,0.0005644,0.0005644
134,862.244,0.96634,0.68199,1.14891,0.84471,0.66842,0.78031,0.47907,1.18228,0.70011,1.31117,0.0005611,0.0005611,0.0005611
135,868.632,0.93275,0.66907,1.12828,0.81801,0.70395,0.79049,0.50172,1.1349,0.67439,1.29564,0.0005578,0.0005578,0.0005578
