epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,806.019,1.04486,0.77473,1.18312,0.80328,0.67763,0.76062,0.47068,1.20268,0.76226,1.29036,0.006766,0.006766,0.006766
100,812.429,0.99738,0.71847,1.14776,0.8598,0.67782,0.77718,0.48897,1.18229,0.68621,1.26416,0.006733,0.006733,0.006733
101,818.877,0.98665,0.72101,1.14529,0.8345,0.67671,0.77427,0.49111,1.16597,0.67934,1.2647,0.0067,0.0067,0.0067
102,825.306,0.99958,0.73678,1.14936,0.80871,0.67632,0.76477,0.47104,1.23728,0.73875,1.30536,0.006667,0.006667,0.006667
103,832.751,1.02096,0.7378,1.15762,0.85135,0.67237,0.78427,0.49027,1.18247,0.70448,1.26507,0.006634,0.006634,0.006634
104,842.093,0.97846,0.72591,1.13918,0.87146,0.66015,0.7843,0.48456,1.18062,0.73406,1.26506,0.006601,0.006601,0.006601
105,851.313,1.00666,0.72405,1.15034,0.84207,0.68816,0.78383,0.49676,1.15927,0.67218,1.26554,0.006568,0.006568,0.006568
106,860.581,0.98712,0.72263,1.14293,0.83169,0.64737,0.77121,0.4767,1.17785,0.68174,1.27861,0.006535,0.006535,0.006535
107,867.609,0.97455,0.71809,1.14376,0.81969,0.69984,0.78344,0.48202,1.1775,0.73205,1.27654,0.006502,0.006502,0.006502
108,874.133,1.0013,0.72805,1.15303,0.84692,0.7134,0.79739,0.49497,1.16956,0.6685,1.26528,0.006469,0.006469,0.006469
109,880.661,0.9731,0.69472,1.12674,0.8655,0.66043,0.7803,0.48476,1.1734,0.6681,1.2772,0.006436,0.006436,0.006436
110,887.133,0.96693,0.69862,1.12006,0.81614,0.70526,0.79354,0.49484,1.15062,0.66561,1.25587,0.006403,0.006403,0.006403
111,893.666,0.99496,0.70534,1.14257,0.86338,0.64342,0.76504,0.47111,1.2112,0.72422,1.29729,0.00637,0.00637,0.00637
112,900.156,0.97985,0.7394,1.14398,0.84599,0.67368,0.77695,0.48017,1.19,0.69913,1.28709,0.006337,0.006337,0.006337
113,906.608,0.98856,0.71934,1.13931,0.85405,0.67763,0.78636,0.48635,1.17114,0.67664,1.26399,0.006304,0.006304,0.006304
114,913.065,0.99362,0.70133,1.13115,0.86684,0.68421,0.80633,0.48716,1.18805,0.66335,1.24841,0.006271,0.006271,0.006271
115,919.407,0.96537,0.67353,1.12407,0.84253,0.67763,0.78396,0.48684,1.18364,0.68357,1.27388,0.006238,0.006238,0.006238
116,925.851,0.97206,0.70109,1.14072,0.85369,0.69867,0.7997,0.50083,1.17108,0.63966,1.27351,0.006205,0.006205,0.006205
117,932.194,0.97196,0.69313,1.13896,0.84807,0.70789,0.80008,0.50191,1.15254,0.66101,1.2617,0.006172,0.006172,0.006172
118,938.534,0.95313,0.7037,1.12942,0.84106,0.70132,0.79578,0.49621,1.14785,0.67503,1.26045,0.006139,0.006139,0.006139
119,944.876,0.95271,0.6802,1.11762,0.83036,0.69342,0.79346,0.48676,1.19138,0.68476,1.30465,0.006106,0.006106,0.006106
120,951.331,0.97196,0.69599,1.14722,0.82899,0.68249,0.7746,0.4878,1.16265,0.64821,1.27276,0.006073,0.006073,0.006073
121,957.772,0.93653,0.66411,1.11301,0.83532,0.72632,0.79699,0.50234,1.12989,0.66463,1.2627,0.00604,0.00604,0.00604
122,964.218,0.96853,0.69526,1.12198,0.86643,0.6828,0.79899,0.50629,1.14825,0.65155,1.25782,0.006007,0.006007,0.006007
123,971.505,0.95235,0.67477,1.11998,0.82742,0.70921,0.80385,0.50802,1.13953,0.65815,1.26003,0.005974,0.005974,0.005974
124,978.027,0.96097,0.66451,1.10898,0.80011,0.73209,0.79485,0.49249,1.17302,0.65922,1.28363,0.005941,0.005941,0.005941
125,984.47,0.91663,0.65486,1.09756,0.84535,0.68553,0.77963,0.49709,1.13831,0.66299,1.27261,0.005908,0.005908,0.005908
126,991.089,0.95275,0.69071,1.13373,0.84095,0.67368,0.77839,0.48178,1.16181,0.6988,1.27685,0.005875,0.005875,0.005875
127,998.078,0.9267,0.66417,1.10883,0.84841,0.70395,0.80445,0.50113,1.16059,0.67439,1.27734,0.005842,0.005842,0.005842
128,1004.87,0.93462,0.65624,1.11003,0.84351,0.68289,0.78943,0.49962,1.12381,0.66302,1.26609,0.005809,0.005809,0.005809
129,1011.26,0.91819,0.66161,1.10023,0.79704,0.69342,0.78666,0.50261,1.1214,0.65518,1.24723,0.005776,0.005776,0.005776
130,1017.58,0.91425,0.65437,1.09428,0.83311,0.67237,0.78928,0.49976,1.13722,0.65882,1.27344,0.005743,0.005743,0.005743
131,1023.84,0.91603,0.64994,1.09244,0.86611,0.67243,0.78658,0.49749,1.13895,0.63896,1.27393,0.00571,0.00571,0.00571
132,1030.1,0.91838,0.6477,1.09989,0.86276,0.68657,0.79796,0.5033,1.1409,0.65987,1.25263,0.005677,0.005677,0.005677
133,1036.54,0.93054,0.66089,1.0967,0.83896,0.68553,0.7952,0.49357,1.15198,0.64763,1.26526,0.005644,0.005644,0.005644
