epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,257.929,0.37304,0.29391,1.50691,1,0.99998,0.995,0.97132,0.295,0.22556,1.59468,0.0006601,0.0006601,0.0006601
105,260.237,0.37967,0.29453,1.4637,0.99978,1,0.995,0.9645,0.31826,0.23483,1.55768,0.0006568,0.0006568,0.0006568
106,262.616,0.38539,0.29593,1.50027,0.99961,1,0.995,0.96992,0.29881,0.23149,1.4832,0.0006535,0.0006535,0.0006535
107,264.949,0.35177,0.28986,1.49266,0.99975,1,0.995,0.974,0.27398,0.22086,1.41927,0.0006502,0.0006502,0.0006502
108,267.185,0.36087,0.28834,1.51026,0.99986,1,0.995,0.97503,0.27749,0.21936,1.45118,0.0006469,0.0006469,0.0006469
109,269.16,0.35643,0.28178,1.49788,1,0.99983,0.995,0.97509,0.29558,0.23106,1.45408,0.0006436,0.0006436,0.0006436
110,271.525,0.34532,0.2756,1.47746,0.99205,1,0.995,0.97252,0.29271,0.23215,1.40709,0.0006403,0.0006403,0.0006403
111,273.862,0.33694,0.27316,1.42298,1,0.99966,0.995,0.9767,0.28382,0.22146,1.45967,0.000637,0.000637,0.000637
112,276.209,0.34087,0.27202,1.51523,1,0.99989,0.995,0.97479,0.28779,0.22923,1.59997,0.0006337,0.0006337,0.0006337
113,278.575,0.33968,0.27281,1.40456,1,0.99965,0.995,0.97532,0.2913,0.23015,1.58029,0.0006304,0.0006304,0.0006304
114,280.921,0.36572,0.28908,1.51607,1,0.9995,0.995,0.97068,0.30141,0.2377,1.53768,0.0006271,0.0006271,0.0006271
115,283.297,0.37372,0.2972,1.46122,1,0.99989,0.995,0.96838,0.31683,0.24963,1.71873,0.0006238,0.0006238,0.0006238
116,285.667,0.36275,0.29307,1.47281,0.98157,1,0.99477,0.96307,0.32681,0.2474,1.64647,0.0006205,0.0006205,0.0006205
117,288.025,0.36658,0.28491,1.43362,1,0.98435,0.99492,0.97099,0.28678,0.23528,1.48246,0.0006172,0.0006172,0.0006172
118,290.346,0.34819,0.27869,1.42736,0.99955,0.97727,0.99485,0.97386,0.29053,0.2498,1.48171,0.0006139,0.0006139,0.0006139
