epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,361.455,0.54708,0.38165,0.85499,0.96575,0.98413,0.98544,0.79127,0.77117,0.43239,0.97223,0.0005281,0.0005281,0.0005281
145,363.772,0.57339,0.41741,0.87977,0.98065,0.96825,0.98559,0.79872,0.78156,0.43191,0.97351,0.0005248,0.0005248,0.0005248
146,366.002,0.60196,0.415,0.87163,0.9795,0.96825,0.98453,0.80372,0.78522,0.41934,0.97123,0.0005215,0.0005215,0.0005215
147,367.984,0.60118,0.41076,0.87928,0.98229,0.96825,0.98029,0.81111,0.79634,0.4205,0.9716,0.0005182,0.0005182,0.0005182
148,370.383,0.54793,0.39274,0.8774,0.98385,0.96684,0.97583,0.80607,0.81116,0.43905,0.9737,0.0005149,0.0005149,0.0005149
149,372.731,0.55375,0.39964,0.86512,0.98131,0.95238,0.98271,0.79319,0.80164,0.44658,0.98007,0.0005116,0.0005116,0.0005116
150,374.936,0.58164,0.41205,0.88013,0.99905,0.95238,0.98368,0.78335,0.79216,0.4446,0.97231,0.0005083,0.0005083,0.0005083
151,377.245,0.59415,0.42151,0.89253,0.98228,0.95238,0.9843,0.80074,0.76003,0.43128,0.96316,0.000505,0.000505,0.000505
152,379.788,0.58387,0.40381,0.87765,0.9954,0.95238,0.98544,0.80354,0.73623,0.41316,0.96172,0.0005017,0.0005017,0.0005017
153,382.581,0.53548,0.37397,0.87501,0.98391,0.9709,0.98679,0.79163,0.75115,0.39742,0.96632,0.0004984,0.0004984,0.0004984
154,384.793,0.55247,0.39139,0.85211,1,0.96751,0.98666,0.79121,0.76685,0.4122,0.9705,0.0004951,0.0004951,0.0004951
155,387.437,0.56973,0.40001,0.88665,1,0.96511,0.98588,0.79778,0.78481,0.42944,0.98664,0.0004918,0.0004918,0.0004918
156,389.967,0.59244,0.41367,0.8906,0.96574,0.95238,0.98786,0.80466,0.77967,0.43494,0.98672,0.0004885,0.0004885,0.0004885
157,392.466,0.57642,0.40331,0.88301,0.94997,0.96825,0.97164,0.7816,0.79727,0.4597,0.99541,0.0004852,0.0004852,0.0004852
158,395.074,0.56075,0.39807,0.88197,0.95359,0.97855,0.98593,0.78581,0.78316,0.45681,0.99105,0.0004819,0.0004819,0.0004819
159,397.079,0.5541,0.39352,0.88113,1,0.96818,0.98395,0.79965,0.78157,0.42416,0.96503,0.0004786,0.0004786,0.0004786
160,399.024,0.54753,0.37905,0.85536,1,0.96427,0.9843,0.80005,0.78597,0.41211,0.9552,0.0004753,0.0004753,0.0004753
