epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,838.42,1.01878,0.78421,1.20526,0.80287,0.67763,0.76468,0.47727,1.25519,0.7312,1.3693,0.0006964,0.0006964,0.0006964
94,846.875,1.00861,0.76877,1.20041,0.79484,0.63723,0.73305,0.44917,1.29236,0.81698,1.40017,0.0006931,0.0006931,0.0006931
95,855.36,0.99236,0.7625,1.18833,0.82658,0.65526,0.77004,0.47154,1.27026,0.76078,1.41152,0.0006898,0.0006898,0.0006898
96,863.607,0.98667,0.75437,1.17286,0.83079,0.65249,0.76759,0.47085,1.29046,0.76842,1.39168,0.0006865,0.0006865,0.0006865
97,872.231,1.01866,0.76599,1.21002,0.79993,0.64079,0.7424,0.46724,1.25778,0.81795,1.41801,0.0006832,0.0006832,0.0006832
98,880.832,1.03098,0.78434,1.20277,0.81403,0.68537,0.77724,0.4811,1.24163,0.78319,1.37891,0.0006799,0.0006799,0.0006799
99,889.873,1.01446,0.77186,1.20512,0.81729,0.6945,0.77251,0.47102,1.27826,0.78103,1.39444,0.0006766,0.0006766,0.0006766
100,898.332,1.02594,0.77459,1.21022,0.79685,0.675,0.76365,0.46938,1.26255,0.79965,1.40628,0.0006733,0.0006733,0.0006733
101,907.129,0.97246,0.74256,1.16945,0.77326,0.64737,0.72125,0.44118,1.30977,0.83219,1.42312,0.00067,0.00067,0.00067
102,915.532,0.99367,0.76567,1.18751,0.79643,0.66053,0.7575,0.46945,1.27059,0.78992,1.39069,0.0006667,0.0006667,0.0006667
103,924.466,1.00554,0.75168,1.19594,0.788,0.69474,0.77049,0.4731,1.26253,0.80648,1.39206,0.0006634,0.0006634,0.0006634
104,933.289,0.96436,0.73115,1.17059,0.79943,0.69605,0.78047,0.48063,1.25924,0.78071,1.37881,0.0006601,0.0006601,0.0006601
105,942.203,0.99807,0.73525,1.17256,0.81016,0.68507,0.7745,0.47724,1.27487,0.7616,1.38446,0.0006568,0.0006568,0.0006568
106,950.643,0.98555,0.73579,1.17596,0.80162,0.67526,0.76374,0.48235,1.2297,0.74078,1.37874,0.0006535,0.0006535,0.0006535
107,959.491,0.97443,0.73071,1.16492,0.81279,0.65697,0.7712,0.47857,1.22292,0.78406,1.3511,0.0006502,0.0006502,0.0006502
108,968.511,0.99599,0.74618,1.18105,0.7884,0.7,0.77819,0.47926,1.25623,0.75137,1.37358,0.0006469,0.0006469,0.0006469
109,977.538,0.98213,0.72339,1.16536,0.82467,0.70551,0.79133,0.49359,1.2332,0.73788,1.37286,0.0006436,0.0006436,0.0006436
110,986.578,0.96336,0.72385,1.16744,0.79704,0.66316,0.76462,0.47576,1.25601,0.77648,1.38459,0.0006403,0.0006403,0.0006403
111,995.368,0.97206,0.73358,1.17447,0.81596,0.68255,0.781,0.48686,1.23386,0.76634,1.36708,0.000637,0.000637,0.000637
112,1004.28,0.96952,0.72607,1.16811,0.77095,0.68553,0.76348,0.47721,1.23856,0.77928,1.37956,0.0006337,0.0006337,0.0006337
113,1013.22,0.94866,0.71401,1.15571,0.8232,0.69079,0.77837,0.48775,1.22574,0.73073,1.37348,0.0006304,0.0006304,0.0006304
114,1022.05,0.94693,0.70775,1.16848,0.81642,0.68684,0.78969,0.49352,1.25468,0.75023,1.39357,0.0006271,0.0006271,0.0006271
115,1031.07,0.96184,0.73237,1.1672,0.82545,0.67632,0.77071,0.47666,1.28394,0.7589,1.39287,0.0006238,0.0006238,0.0006238
116,1039.85,0.9914,0.74426,1.17741,0.81829,0.70263,0.79015,0.48968,1.23312,0.72744,1.33805,0.0006205,0.0006205,0.0006205
117,1048.76,0.94467,0.71245,1.15691,0.76439,0.67105,0.74669,0.47415,1.23931,0.73906,1.37614,0.0006172,0.0006172,0.0006172
118,1057.64,0.95371,0.68646,1.14471,0.77918,0.69342,0.7658,0.48051,1.22701,0.72291,1.34511,0.0006139,0.0006139,0.0006139
119,1066.35,0.95589,0.70333,1.14926,0.80616,0.68289,0.76988,0.48004,1.24287,0.75621,1.36053,0.0006106,0.0006106,0.0006106
120,1074.62,0.9292,0.69863,1.14056,0.8343,0.69342,0.78727,0.49076,1.21553,0.73004,1.35529,0.0006073,0.0006073,0.0006073
121,1083,0.96335,0.70061,1.15351,0.8072,0.65789,0.75052,0.46537,1.25447,0.7434,1.38605,0.000604,0.000604,0.000604
122,1091.6,0.9403,0.69641,1.14927,0.86195,0.65921,0.79419,0.48729,1.26729,0.74127,1.37845,0.0006007,0.0006007,0.0006007
123,1100.67,0.94618,0.70766,1.14751,0.82869,0.68289,0.76014,0.47942,1.24129,0.74167,1.36226,0.0005974,0.0005974,0.0005974
124,1109.62,0.926,0.68386,1.12778,0.8154,0.69605,0.78425,0.49337,1.20739,0.72515,1.37491,0.0005941,0.0005941,0.0005941
125,1118.71,0.93141,0.69117,1.1468,0.85315,0.67763,0.77883,0.48539,1.24002,0.72823,1.39705,0.0005908,0.0005908,0.0005908
126,1127.12,0.92914,0.68429,1.12996,0.8069,0.69079,0.78524,0.49414,1.22155,0.75015,1.36342,0.0005875,0.0005875,0.0005875
127,1135.45,0.9317,0.68539,1.14541,0.79894,0.72678,0.80227,0.5008,1.23602,0.72346,1.38394,0.0005842,0.0005842,0.0005842
128,1143.88,0.91752,0.67316,1.14294,0.82356,0.70395,0.7929,0.49082,1.24402,0.71193,1.39208,0.0005809,0.0005809,0.0005809
129,1152.1,0.95031,0.69742,1.15021,0.7884,0.72237,0.7956,0.50202,1.21912,0.70844,1.3744,0.0005776,0.0005776,0.0005776
130,1160.48,0.93069,0.68994,1.13425,0.78184,0.71579,0.79252,0.49439,1.22319,0.71544,1.36727,0.0005743,0.0005743,0.0005743
131,1168.86,0.90866,0.66865,1.13419,0.82241,0.71293,0.79888,0.50017,1.23397,0.73153,1.37058,0.000571,0.000571,0.000571
132,1177.68,0.91509,0.66589,1.13764,0.83312,0.71316,0.79915,0.49871,1.21891,0.7395,1.36968,0.0005677,0.0005677,0.0005677
133,1186.63,0.92067,0.67726,1.12586,0.81927,0.65789,0.76856,0.49366,1.22027,0.70571,1.37066,0.0005644,0.0005644,0.0005644
134,1194.91,0.90731,0.65727,1.1314,0.83355,0.69474,0.78893,0.49773,1.1752,0.70335,1.31721,0.0005611,0.0005611,0.0005611
135,1203.37,0.91445,0.67782,1.13697,0.78246,0.73553,0.8005,0.50118,1.20134,0.69728,1.36256,0.0005578,0.0005578,0.0005578
136,1212.41,0.89643,0.66753,1.11722,0.82057,0.70526,0.79665,0.50012,1.23782,0.74113,1.39374,0.0005545,0.0005545,0.0005545
137,1221.42,0.90157,0.67033,1.13296,0.84139,0.72591,0.80655,0.5076,1.21921,0.70391,1.38649,0.0005512,0.0005512,0.0005512
138,1230.5,0.88658,0.64906,1.12011,0.81742,0.73637,0.80601,0.50803,1.22345,0.6751,1.38472,0.0005479,0.0005479,0.0005479
139,1239.14,0.89653,0.65687,1.12218,0.82242,0.73737,0.80933,0.51426,1.18443,0.67889,1.353,0.0005446,0.0005446,0.0005446
140,1247.89,0.89269,0.64899,1.12563,0.83425,0.72851,0.80767,0.51346,1.18639,0.69739,1.36131,0.0005413,0.0005413,0.0005413
141,1256.98,0.90744,0.65603,1.12164,0.85572,0.68947,0.80151,0.50337,1.20482,0.66942,1.36807,0.000538,0.000538,0.000538
142,1265.53,0.90304,0.66893,1.12107,0.81724,0.72959,0.81553,0.51137,1.20138,0.65683,1.37934,0.0005347,0.0005347,0.0005347
143,1273.78,0.90429,0.66654,1.14358,0.82594,0.68553,0.77732,0.49035,1.22637,0.68728,1.3819,0.0005314,0.0005314,0.0005314
144,1282.57,0.87761,0.63932,1.11907,0.85235,0.68684,0.78575,0.49599,1.2058,0.708,1.37781,0.0005281,0.0005281,0.0005281
145,1291.34,0.8856,0.63865,1.11352,0.80203,0.70263,0.78822,0.49589,1.2265,0.69498,1.39171,0.0005248,0.0005248,0.0005248
146,1300.09,0.89478,0.64904,1.11921,0.85231,0.66063,0.77136,0.49145,1.20407,0.69172,1.36599,0.0005215,0.0005215,0.0005215
147,1308.43,0.8634,0.64223,1.10634,0.84654,0.72105,0.8122,0.51597,1.20175,0.67239,1.36305,0.0005182,0.0005182,0.0005182
148,1317.15,0.8886,0.65559,1.11893,0.82164,0.70395,0.79365,0.5081,1.19877,0.69576,1.3714,0.0005149,0.0005149,0.0005149
